popularity,original_title,cast,director,runtime,genres,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.407787,Titanic II,Shane Van Dyke|Marie Westbrook|Bruce Davison|Brooke Burns|Michelle Glavan,Shane Van Dyke,90,Action|Adventure|Thriller,The Global Asylum,32,2.7,2010,0.0,0.0
0.406941,Country Strong,Gwyneth Paltrow|Garrett Hedlund|Tim McGraw|Leighton Meester|Marshall Chapman,Shana Feste,117,Drama|Romance,Maguire Entertainment|Screen Gems|Sony Pictures Home Entertainment,49,5.9,2010,15000000.0,20529194.0
0.40117600000000003,YellowBrickRoad,Michael Laurino|Anessa Ramsey|Alex Draper|Cassidy Freeman|Clark Freeman,Andy Mitton|Jesse Holland,99,Horror|Thriller,Points North Film,22,5.0,2010,500000.0,0.0
0.400305,Justice League: Crisis on Two Earths,Mark Harmon|William Baldwin|James Woods|Nolan North|Chris Noth,Sam Liu|Lauren Montgomery,75,Action|Adventure|Animation,DC Comics|Warner Premiere,79,7.1,2010,0.0,0.0
0.397548,Exit Through the Gift Shop,Banksy|Shepard Fairey|Thierry Guetta|Rhys Ifans,Banksy,87,Documentary,Paranoid Pictures,200,7.7,2010,0.0,4790751.0
0.39566999999999997,Mr. Nice,Rhys Ifans|ChloÃ« Sevigny|David Thewlis|Elsa Pataky|Olivia Grant,Bernard Rose,121,Crime|Drama|Comedy,Kanzaman|Prescience|Lipsync Productions|Independent,33,6.2,2010,0.0,850994.0
0.393778,Kongen av BastÃ¸y,Stellan SkarsgÃ¥rd|Benjamin Helstad|Kristoffer Joner|Trond Nilssen|Morten LÃ¸vstad,Marius Holst,120,Drama|Action,MACT Productions,32,6.6,2010,10000000.0,0.0
0.39362600000000003,"Tomorrow, When the War Began",Caitlin Stasey|Rachel Hurd-Wood|Phoebe Tonkin|Deniz Akdeniz|Lincoln Lewis,Stuart Beattie,103,Action|Adventure|Drama,Omnilab Media|Ambience Entertainment,112,6.5,2010,27000000.0,16504936.0
0.390858,Sint,Huub Stapel|Egbert Jan Weeber|Caro Lenssen|Bert Luppes,Dick Maas,85,Horror|Comedy,Parachute Pictures|TDMP,25,4.7,2010,0.0,0.0
0.389123,Into the Universe with Stephen Hawking,Stephen Hawking|Benedict Cumberbatch|Melissa Ricci,Iain Riddick|Martin Williams|Nathan Williams,86,Documentary,Discovery Channel Productions,15,7.0,2010,0.0,0.0
0.385303,And Soon the Darkness,Odette Annable|Amber Heard|Karl Urban|Adriana Barraza|CÃ©sar Vianco,Marcos Efron,91,Horror|Thriller|Crime|Mystery,StudioCanal|Abandon Pictures|Sandbar Pictures|Anchor Bay Entertainment|Redrum Films,54,5.1,2010,0.0,0.0
0.379104,Lottery Ticket,Shad Moss|Brandon T. Jackson|Naturi Naughton|Loretta Devine|Teairra Mari,Erik White,99,Comedy,Cube Vision|Sweepstake Productions,30,5.8,2010,0.0,0.0
0.08289400000000001,The Pillars of the Earth,Ian McShane|Matthew Macfadyen|Eddie Redmayne|Hayley Atwell|Sarah Parish,Sergio Mimica-Gezzan,421,Drama|History|Romance,Scott Free Productions|Tandem Communications|The Movie Network (TMN)|Muse Entertainment Enterprises|Movie Central Network,22,7.3,2010,0.0,0.0
0.375979,Extraordinary Measures,Harrison Ford|Brendan Fraser|Keri Russell|Courtney B. Vance|Meredith Droeger,Tom Vaughan,105,Drama,Double Feature Films|CBS Films,44,5.8,2010,31000000.0,15134293.0
0.374797,Family Guy Presents: It's a Trap!,Seth MacFarlane|Alex Borstein|Seth Green|Mila Kunis|Dee Bradley Baker,Peter Shin,56,Animation|Fantasy|Comedy|Science Fiction,20th Century Fox Television,89,7.0,2010,0.0,0.0
0.368927,Devil,Chris Messina|Jacob Vargas|Bojana NovakoviÄ‡|Logan Marshall-Green|Bokeem Woodbine,John Erick Dowdle,80,Horror|Mystery|Thriller,Universal Pictures|Media Rights Capital|Night Chronicles|Relativity Media,433,5.6,2010,10000000.0,33583175.0
0.368374,Kaboom,Thomas Dekker|Haley Bennett|Chris Zylka|Roxane Mesquida|Juno Temple,Gregg Araki,86,Science Fiction|Comedy|Mystery,Wild Bunch|Desperate Pictures|Super Crispy Entertainment,68,5.3,2010,0.0,539957.0
0.364652,Welcome to the Rileys,Kristen Stewart|James Gandolfini|Melissa Leo|Joe Chrest|Ally Sheedy,Jake Scott,110,Drama,Destination Films|Scott Free Productions|Film Rites|Samuel Goldwyn Films|Argonaut Pictures,80,6.3,2010,0.0,42145.0
0.361861,Boy Wonder,James Russo|Tracy Middendorf|Zulay Henao|Bill Sage|Roberta Wallach,Michael Morrissey,93,Action|Crime|Drama|Thriller,Boy Wonder Films,26,5.8,2010,0.0,0.0
0.359688,HÃ¦vnen,Mikael Persbrandt|Trine Dyrholm|Ulrich Thomsen|William JÃ¸hnk Nielsen|Markus Rygaard,Susanne Bier,119,Drama,Zentropa Entertainments,60,7.1,2010,15000000.0,0.0
0.359543,Sundays at Tiffany's,Alyssa Milano|Eric Winter|Kristin Booth|Emily Alyn Lind|Ivan Sergei,Mark Piznarski,88,Drama|Romance,Dan Wigutow Productions|Lifetime Television|Sony Pictures Television,16,6.0,2010,0.0,0.0
0.356462,Day & Night,Wayne Dyer,Teddy Newton,6,Animation|Adventure|Comedy|Family|Fantasy,Pixar Animation Studios,179,7.6,2010,0.0,0.0
0.348945,Cyrus,John C. Reilly|Jonah Hill|Marisa Tomei|Catherine Keener|Matt Walsh,Jay Duplass|Mark Duplass,91,Comedy|Drama|Romance,Scott Free Productions,75,6.1,2010,7000000.0,0.0
0.346981,Smokin' Aces 2: Assassins' Ball,Vinnie Jones|Tommy Flanagan|Tom Berenger|Ernie Hudson|Michael Parks,P.J. Pesce,86,Action|Comedy|Crime|Thriller,Capital Arts Entertainment|Universal Studios Home Entertainment|Working Title Films|Always Split Aces Productions,53,5.4,2010,8000000.0,0.0
0.34663099999999997,Daydream Nation,Kat Dennings|Reece Thompson|Josh Lucas|Andie MacDowell|Rachel Blanchard,Michael Goldbach,98,Drama|Romance,Lila 9th Productions,35,5.7,2010,0.0,0.0
0.345663,Atrocious,Rafael Amaya|Jose Masegosa|Chus Pereiro|Cristian Valencia,Fernando Barreda Luna,75,Horror|Thriller,Nabu Films|Silencio Rodamos Producciones,24,4.8,2010,0.0,0.0
0.34123000000000003,Inception: The Cobol Job,Leonardo DiCaprio|Joseph Gordon-Levitt|Tom Hardy,Ian Kirby,15,Animation|Action|Thriller|Science Fiction,Warner Bros. Pictures,177,7.3,2010,0.0,0.0
0.340855,Happy People: A Year in the Taiga,Werner Herzog,Werner Herzog|Dmitry Vasyukov,94,Documentary,Studio Babelsberg,22,7.1,2010,0.0,338987.0
0.31259499999999996,Our Family Wedding,Forest Whitaker|America Ferrera|Carlos Mencia|Regina King|Lance Gross,Rick Famuyiwa,103,Comedy,Fox Searchlight Pictures|Dune Entertainment|Sneak Preview Entertainment|Pointe Studios,26,5.9,2010,14000000.0,21409028.0
0.146543,ì˜í˜•ì œ,Kang-ho Song|Kang Dong-won|Kyeong-min Go|Su-ho Ha,Jang Hoon,116,Drama|Thriller|Foreign,Showbox,10,6.3,2010,0.0,0.0
0.335013,"Ultramarines: A Warhammer 40,000 Movie",Terence Stamp|John Hurt|Sean Pertwee|Steven Waddington|Donald Sumpter,Martyn Pick,76,Animation|Science Fiction,Good Story Productions|POP6|Codex Pictures,15,5.5,2010,0.0,0.0
0.334115,Double Wedding,Tia Mowry|Tamera Mowry|Ardon Bess|Robin BrÃ»lÃ©|Sandra Caldwell,Craig Pryce,87,Comedy|Drama|Romance,Jaffe / Braunstein Enterprise|Lifetime Network,12,5.3,2010,104002432.0,0.0
0.332904,Halo Legends,Andy McAvin,Shinji Aramaki|Hideki Futamura,93,Action|Animation|Science Fiction,Microsoft,19,7.2,2010,100000.0,1000000.0
0.331978,Free Willy: Escape From Pirate's Cove,Beau Bridges|Bindi Irwin|Matthew Dylan Roberts|Kevin Otto|Darron Meyer,Will Geiger,75,Action|Adventure|Drama|Family,Warner Bros.,22,5.1,2010,0.0,0.0
0.328667,Barney's Version,Paul Giamatti|Dustin Hoffman|Rosamund Pike|Minnie Driver|Rachelle Lefevre,Richard J. Lewis,134,Comedy|Drama,Serendipity Point Films,70,6.9,2010,30000000.0,8454301.0
0.32716,Frankie & Alice,Halle Berry|Stellan SkarsgÃ¥rd|Phylicia RashÄd|Chandra Wilson|Adrian Holmes,Geoffrey Sax,101,Drama|Thriller,Access Motion Pictures,14,5.7,2010,0.0,693181.0
0.3261,Edge of Darkness,Mel Gibson|Ray Winstone|Danny Huston|Shawn Roberts|Denis O'Hare,Martin Campbell,117,Crime|Drama|Mystery|Thriller,Icon Productions|BBC Films|GK Films|Warner Bros.,276,6.0,2010,80000000.0,74901339.0
0.321863,Altitude,Jessica Lowndes|Julianna Guill|Ryan Donowho|Landon Liboiron|Mike Dopud,Kaare Andrews,90,Horror|Action|Thriller|Science Fiction,Darclight Films,36,4.8,2010,0.0,0.0
0.321694,The Reef,Adrienne Pickering|Zoe Naylor|Gyton Grantley|Damian Walshe-Howling|Kieran Darcy-Smith,Andrew Traucki,94,Drama|Horror|Thriller,Lightning Entertainment|Screen Australia|Screen NSW|ProdigyMovies|Mysterious Light,59,5.3,2010,0.0,0.0
0.32616799999999996,The Clinic,Tabrett Bethell|Freya Stafford|Andy Whitfield|Clare Bowen|Sophie Lowe,James Rabbitts,94,Mystery|Horror|Thriller|Crime,Accelerator Films|Great Southern Land Entertainment|RMB Productions,25,5.1,2010,0.0,0.0
0.319013,En ganske snill mann,Stellan SkarsgÃ¥rd|BjÃ¸rn Floberg|Gard B. Eidsvold|Jorunn Kjellsby|BjÃ¸rn Sundquist,Hans Petter Moland,103,Comedy|Crime|Drama,Paradox Produksjon,14,6.3,2010,0.0,0.0
0.318587,4.3.2.1,Emma Roberts|Noel Clarke|Ophelia Lovibond|Tamsin Egerton|Shanika Warren-Markland,Noel Clarke|Mark Davis,117,Action|Thriller|Crime|Romance,Unstoppable Entertainment|Atlantic Swiss Productions|Veneration Music|Retro-juice Productions,37,5.9,2010,4600000.0,1163967.0
0.315527,Dirty Girl,Juno Temple|Jeremy Dozier|Milla Jovovich|Mary Steenburgen|Dwight Yoakam,Abe Sylvia,90,Drama|Comedy,iDeal Partners Film Fund,36,6.2,2010,4000000.0,55125.0
0.312322,The Tree,Charlotte Gainsbourg|Morgana Davies|Marton Csokas|Christian Byers|Tom Russell,Julie Bertuccelli,100,Drama,Kojo Pictures|Tatfilm Produktionsges. mbH|Dorje Film|Les Films du Poisson|Canal+,23,6.7,2010,0.0,0.0
0.308417,Minions: Orientation Day,Pierre Coffin|Rob Huebel,Kyle Balda|Samuel Tourneux,4,Animation|Comedy|Family,Universal Pictures|Illumination Entertainment,79,7.0,2010,0.0,0.0
0.346071,Catfish,Megan Faccio|Melody C. Roscher|Ariel Schulman|Angela Wesselman-Pierce|Nev Schulman,Henry Joost|Ariel Schulman,87,Documentary,Hit the Ground Running Films,125,6.4,2010,30000.0,3045943.0
0.302377,Furry Vengeance,Brendan Fraser|Ken Jeong|Brooke Shields|Angela Kinsey|Rob Riggle,Roger Kumble,92,Comedy,Summit Entertainment|Robert Simonds Productions|Participant Media|Imagenation Abu Dhabi FZ|Furry Vengeance Productions,75,4.7,2010,35000000.0,39340177.0
0.301054,Casino Jack,Kevin Spacey|Kelly Preston|Hannah Endicott-Douglas|Rachelle Lefevre|Barry Pepper,George Hickenlooper,108,Crime|Comedy|Drama,An Olive Branch Productions|Rollercoaster Entertainment|Vortex Words Pictures|Hannibal Pictures|Trigger Street Productions,43,6.0,2010,12500000.0,1083683.0
0.30028299999999997,Kites,Hrithik Roshan|BÃ¡rbara Mori|Kabir Bedi|Kangana Ranaut|Nicholas Brown,Anurag Basu,131,Drama|Action|Romance,Bollywood Hollywood Production,30,5.8,2010,0.0,0.0
0.297737,Quantum Apocalypse,Rhett Giles|Stephanie Jacobsen|Gigi Edgley|Kristen Quintrall|Peter Jurasik,Justin Jones,93,TV Movie|Science Fiction,Bullet Films|Rolize GmbH & Co.,11,3.3,2010,2500000.0,0.0
0.29666,Hatchet II,Danielle Harris|Kane Hodder|Parry Shen|Tony Todd|Tom Holland,Adam Green,89,Horror|Comedy|Thriller,ArieScope Pictures|Dark Sky Films,42,5.1,2010,2500000.0,52604.0
0.287095,The First Grader,Naomie Harris|Tony Kgoroge|Nick Reding|Oliver Litondo|Alfred Munyua,Justin Chadwick,103,Romance|Drama,Original Pictures|Sixth Sense Productions,16,5.5,2010,0.0,0.0
0.7570819999999989,The Pacific,James Badge Dale|Joseph Mazzello|Jon Seda|Ashton Holmes|William Sadler,Jeremy Podeswa|Tim Van Patten|David Nutter|Graham Yost|Carl Franklin|Tony To,540,War|Drama|Action|Adventure|History,Playtone|HBO|DreamWorks Television,183,7.8,2010,120000000.0,0.0
0.289545,Chun sing gai bei,Aaron Kwok|Shu Qi|Wu Jing|Zhang Jingchu|Yuen Wah,Benny Chan,110,Action|Thriller|Science Fiction|Foreign,Enlight Pictures|Shanxi Film Studio|Guangzhou Ying Ming Media Co.,11,5.0,2010,0.0,0.0
0.28946900000000003,Lake Placid 3,Kirsty Mitchell|Colin Ferguson|Yancy Butler|Kacey Barnfield|Roxanne Pallett,G.E. Furst,93,Horror|Action|Science Fiction|Thriller,Stage 6 Films|Curmudgeon Films|RCR Media Group|UFO Films,16,3.3,2010,2500000.0,0.0
0.289022,The Myth of the American Sleepover,Claire Sloma|Marlon Morton|Amanda Bauer|Brett Jacobsen|Nikita Ramsey,David Robert Mitchell,93,Romance|Comedy|Drama,Roman Spring Pictures,18,6.3,2010,0.0,0.0
0.286433,Harriet the Spy: Blog Wars,Jennifer Stone|Kristin Booth|Wesley Morgan|Doug Murray|Jason Blicker,Ron Oliver,90,Comedy|Drama|Family|TV Movie,Disney Channel|9 Story Media Group,25,4.1,2010,0.0,0.0
0.28324099999999997,Dylan Dog: Dead of Night,Brandon Routh|Peter Stormare|Sam Huntington|Taye Diggs|Anita Briem,Kevin Munroe,107,Action|Comedy|Horror|Mystery|Science Fiction,Hyde Park Films|platinum studios|Long Distance Films,69,4.9,2010,20000000.0,4634062.0
0.279938,Ben Hur,Joseph Morgan|Stephen Campbell Moore|Emily VanCamp|Kristin Kreuk|Ben Cross,Steve Shill,184,Family|History|Action|Drama,Akkord Film Produktion GmbH|Drimtim Entertainment|Muse Entertainment Enterprises|Zak Productions|FishCorb Films,14,6.4,2010,0.0,0.0
0.27868899999999996,Road Train,Xavier Samuel|Bob Morley|Georgina Haig|Sophie Lowe|David Argue,Dean Francis,90,Horror|Thriller|Science Fiction,Screen Australia|Fulcrum Media Finance|ProdigyMovies,14,3.2,2010,0.0,0.0
0.27826799999999996,Lying to Be Perfect,Poppy Montgomery|Adam Kaufman|Michelle Harrison|Chelah Horsdal|Audrey Wasilewski,Gary Harvey,89,Comedy,Front Street Pictures|Lifetime Productions,23,5.8,2010,0.0,0.0
0.49421400000000004,Milf,Joseph Booton|Ramon Camacho|Philip Marlatt|Jack Cullison|Jamie Bernadette,Scott Wheeler,88,Comedy,The Asylum|The Global Asylum,11,3.9,2010,500000.0,0.0
0.275607,Howl,James Franco|Jon Hamm|Mary-Louise Parker|Treat Williams|Jeff Daniels,Rob Epstein|Jeffrey Friedman,84,Drama,RabbitBandini Productions|Werc Werk Works,45,6.8,2010,30000.0,617000.0
0.27519,Freakonomics,Zoe Sloane|Jade Viggiano|Amancaya Aguilar|Kahiry Bess|Alisha Naragsheth,Alex Gibney|Rachel Grady|Heidi Ewing|Seth Gordon|Eugene Jarecki|Morgan Spurlock,93,Documentary,Chad Troutwine Films|Green Film Company|Human Worldwide|Loki Films,25,6.7,2010,3000000.0,103735.0
0.271442,Tiny Furniture,Lena Dunham|Laurie Simmons|Grace Dunham|Rachel Howe|Merritt Wever,Lena Dunham,99,Comedy,Tiny Ponies,29,5.8,2010,65000.0,0.0
0.271381,The Perfect Game,"Clifton Collins, Jr.|Cheech Marin|MoisÃ©s Arias|Emilie de Ravin|Jake T. Austin",William Dear,118,Drama|Family,"HighRoad Entertainment|Prelude Pictures|Lone Runner Entertainment|Kenio Films|Perfect Game, The",12,5.7,2010,12500000.0,3878993.0
0.269283,Happythankyoumoreplease,Josh Radnor|Malin Ã…kerman|Kate Mara|Zoe Kazan|Pablo Schreiber,Josh Radnor,100,Comedy|Romance,Paper Street Films|Tom Sawyer Entertainment|Back Lot Pictures,51,6.4,2010,0.0,215576.0
0.26795,Scrat's Continental Crack-Up,Chris Wedge|Simon Pegg,Steve Martino|Mike Thurmeier,3,Animation,Blue Sky Studios,20,7.1,2010,0.0,0.0
0.26564899999999997,The Prince & Me 4: The Elephant Adventure,Kam Heskin|Chris Geere|Jonathan Firth|Selina Lo|Ase Wang,Catherine Cyran,90,Comedy|Romance,Swingin' Productions|M1 Films,14,5.8,2010,2500000.0,0.0
0.284327,Jesse Stone: No Remorse,Tom Selleck|Kathy Baker|Kohl Sudduth|Stephen McHattie|Krista Allen,Robert Harmon,87,Drama|Thriller|Crime|Mystery,Brandman Productions,10,5.9,2010,0.0,0.0
0.260669,Dead Space: Aftermath,Christopher Judge|Peter Woodward|Kari Wahlgren|Ricardo Antonio Chavira|Gwendoline Yeo,Mike Disa,85,Animation|Horror|Science Fiction,Film Roman Productions|Starz Media|Electronic Arts (EA)|Gotham Group|Visceral Games,19,5.7,2010,2500000.0,0.0
0.25964899999999996,Prowl,Ruta Gedmintas|Joshua Bowman|Courtney Hope|Bruce Payne|Jamie Blackley,Patrik Syversen,81,Horror|Thriller,After Dark Films|Dobre Films|Midsummer Films|Vision Entertainment Group,17,4.2,2010,0.0,0.0
0.2596,Stake Land,Danielle Harris|Kelly McGillis|Nick Damici|Connor Paolo|Gregory Jones,Jim Mickle,98,Drama|Horror|Action|Thriller|Science Fiction,Glass Eye Pix|Belladonna Productions|Off Hollywood Pictures,143,6.2,2010,650000.0,33245.0
0.257311,DC Showcase: Jonah Hex,Thomas Jane|Linda Hamilton|Jason Marsden|Michelle Trachtenberg|Michael Rooker,Joaquim Dos Santos,12,Animation|Action|Western,DC Comics|Warner Bros. Animation,11,6.0,2010,0.0,0.0
0.256392,Super Hybrid,Shannon Beckner|Oded Fehr|Ryan Kennedy|Adrien Dorval|Duncan Fisher,Eric Valette,95,Horror,TADORA Filmproduktions|Stallion Media|Studio 407,14,3.5,2010,13000000.0,0.0
0.162356,Red White & Blue,Amanda Fuller|Marc Senter|Nick Ashy Holden|Jon Michael Davis|Ernest James,Simon Rumley,102,Drama|Thriller,Fidelity Films|Rumleyvision|ScreenProjex,13,5.7,2010,0.0,0.0
0.187905,Restrepo,Juan 'Doc Restrepo|Dan Kearney|LaMonta Caldwell|Aron Hijar,Tim Hetherington|Sebastian Junger,93,Documentary|War,Outpost Productions,78,7.1,2010,0.0,1422910.0
0.25054,The Warrior's Way,Kate Bosworth|Jang Dong-gun|Geoffrey Rush|Danny Huston|Ti Lung,Sngmoo Lee,100,Adventure|Fantasy|Action|Western|Thriller,Boram Entertainment Inc.,74,6.4,2010,425000000.0,11087569.0
0.377897,Hubble 3D,Leonardo DiCaprio,Toni Myers,44,Documentary,Warner Bros.|IMAX Space Ltd.,31,6.5,2010,0.0,0.0
0.24657800000000002,Burke & Hare,Simon Pegg|Andy Serkis|Isla Fisher|Tom Wilkinson|Tim Curry,John Landis,91,Comedy|Thriller,Ealing Studios|Fragile Films|Quickfire Films|Prescience|Aegis Film Fund,75,6.0,2010,10000000.0,4349187.0
0.245627,Abandoned,Brittany Murphy|Dean Cain|Mimi Rogers|Peter Bogdanovich|Kristen Kerr,Michael Feifer,93,Drama|Mystery|Thriller,Renegade Pictures,23,4.8,2010,0.0,0.0
0.24543800000000002,Beautiful Boy,Michael Sheen|Maria Bello|Alan Tudyk|Moon Bloodgood|Kyle Gallner,Shawn Ku,100,Drama,First Point Entertainment|Braeburn Entertainment,13,5.9,2010,0.0,63931.0
0.24494699999999997,Scooby-Doo! Abracadabra-Doo,Mindy Cohn|Grey Griffin|Frank Welker|Matthew Lillard,Spike Brandt,75,Animation|Comedy|Family|Mystery,Warner Bros. Animation,12,6.4,2010,0.0,0.0
0.2448,Space Chimps 2: Zartog Strikes Back,Tom Kenny|Zack Shada|Patrick Warburton|Cheryl Hines|Carlos Alazraqui,John H. Williams,76,Animation|Family,Wonderworld Studios,17,5.0,2010,0.0,0.0
0.243848,Lost Boys: The Thirst,Corey Feldman|Jamison Newlander|Tanit Phoenix|Casey B. Dolan|Sean Cameron Michael,Darlo Piana,81,Action|Adventure|Comedy,ApolloMovie Beteiligungs|Thunder Road Pictures|Hollywood Media Bridge|Film Afrika Worldwide,26,5.3,2010,4400000.0,0.0
0.559371,Elektra Luxx,Carla Gugino|Joseph Gordon-Levitt|Timothy Olyphant|Adrianne Palicki|Emmanuelle Chriqui,Sebastian Gutierrez,98,Action|Comedy|Drama,Gato Negro Films,23,4.2,2010,0.0,10.0
0.241802,The Traveler,John Cassini|Val Kilmer|Camille Sullivan|Dylan Neal|Paul McGillion,Michael Oblowitz,96,Horror|Thriller,Hollywood Media Bridge|Front Street Pictures|Voltage Pictures,10,6.0,2010,0.0,0.0
0.24154099999999998,Inhale,Rosanna Arquette|Diane Kruger|Dermot Mulroney|Sam Shepard|Jordi MollÃ ,Baltasar KormÃ¡kur,100,Drama|Action|Thriller,26 Films,21,5.9,2010,10000000.0,55089.0
0.24040300000000003,Four Lions,Riz Ahmed|Nigel Lindsay|Kayvan Novak|Adeel Akhtar|Arsher Ali,Chris Morris,101,Comedy|Crime|Drama,Film4|Drafthouse Films|Warp Films|Wild Bunch Distribution,262,7.0,2010,967686.0,4270000.0
0.23779699999999998,Les 7 jours du talion,Claude Legault|RÃ©my Girard|Martin Dubreuil|Fanny Mallette|Rose-Marie Coallier,Daniel Grou,105,Drama|Horror|Thriller,Go Films,23,6.3,2010,0.0,0.0
0.280412,Beneath Hill 60,Brendan Cowell|Harrison Gilbertson|Steve Le Marquand|Gyton Grantley|Alan Dukes,Jeremy Sims,122,Drama|History|War,New South Wales Film & Television Office|Pacific Film and Television Commission|Screen Australia|The Silence Productions|Lucky Country Productions,28,7.6,2010,7347125.0,0.0
0.23457399999999998,2010: Moby Dick,Barry Bostwick|Renee O'Connor|Bart Baggett|Matt Lagan|Adam Grimes,Trey Stokes,87,Action|Adventure|Drama|Horror|Science Fiction,"Asylum, The",17,2.5,2010,0.0,0.0
0.408233,Brighton Rock,Andy Serkis|Helen Mirren|John Hurt|Sam Riley|Andrea Riseborough,Rowan Joffe,111,Drama|Thriller|Crime,BBC Films|StudioCanal|UK Film Council,22,5.4,2010,0.0,0.0
0.22912399999999997,Exorcismus,Doug Bradley|Stephen Billington|Sophie Vavasseur|Richard Felix|Tommy Bastow,Manuel Carballo,98,Foreign|Horror|Thriller,Filmax,24,5.5,2010,0.0,0.0
0.22840500000000002,Cemetery Junction,Christian Cooke|Felicity Jones|Tom Hughes|Jack Doolan|Ricky Gervais,Ricky Gervais|Stephen Merchant,95,Drama|Comedy,Columbia Pictures|Sony International Motion Picture Production Group,42,6.8,2010,0.0,0.0
0.22804499999999997,Aziz Ansari: Intimate Moments for a Sensual Evening,Aziz Ansari|Brandon Johnson,Jason Woliner,56,Comedy,Comedy Central,14,6.4,2010,0.0,0.0
0.227437,Gekijouban Trigun: Badlands Rumble,Masaya Onosaka|Satsuki Yukino|Hiromi Tsuru|Maaya Sakamoto|ShÅ Hayami,Satoshi Nishimura,95,Action|Comedy|Animation,FUNimation Entertainment|Madhouse,15,7.7,2010,0.0,0.0
0.227258,Winnebago Man,Jack Rebney|Ben Steinbauer|Nick Prueher|Joe Pickett|Douglas Rushkoff,Ben Steinbauer,85,Comedy|Documentary,Field Guide Media,13,6.0,2010,0.0,178174.0
0.339125,ExTerminators,Heather Graham|Jennifer Coolidge|Matthew Settle|Amber Heard|Joey Lauren Adams,John Inwood,92,Comedy|Drama,UTV Motion Pictures|Michaelson Films,17,5.2,2010,0.0,0.0
0.224505,NEDs,Conor McCarron|Mhairi Anderson|Martin Bell|Joe Cassidy|Linda Cuthbert,Peter Mullan,124,Drama,StudioUrania,24,6.5,2010,0.0,0.0
0.222257,"Montevideo, Bog te video!",MiloÅ¡ BikoviÄ‡|Petar Strugar|Viktor SaviÄ‡|Nina JankoviÄ‡|Predrag VasiÄ‡,Dragan BjelogrliÄ‡,140,Adventure|Drama|History|Romance,Intermedia Network,11,7.3,2010,0.0,0.0
0.219619,The Four-Faced Liar,Marja Lewis Ryan|Emily Peck|Todd Kubrak|Daniel Carlisle|Gil Zabarsky,Jacob Chase,87,Comedy|Drama|Romance,OneZero Productions|Cinescape Productions|6140 Productions|Brillhart / Gonzales Productions,10,5.2,2010,2000000.0,0.0
